Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\MatchHistoryForm.cs,29,12,P:System.Windows.Forms.DataGridView.DataSource,,,,,dgvHistory.DataSource = rows;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\MatchHistoryForm.cs,9,8,M:System.Windows.Forms.Form.#ctor,,,,,public MatchHistoryForm(List<MatchHistoryModel> matches)          {              InitializeComponent();              BindData(matches ?? new List<MatchHistoryModel>());          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\MatchHistoryForm.cs,9,8,M:System.Windows.Forms.Form.#ctor,,,,,public MatchHistoryForm(List<MatchHistoryModel> matches)          {              InitializeComponent();              BindData(matches ?? new List<MatchHistoryModel>());          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\MatchHistoryForm.cs,7,44,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,55,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,54,12,T:System.Windows.Forms.DataGridView,,,,,((System.ComponentModel.ISupportInitialize)(this.dgvTopScores)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,53,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""Top điểm cao"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,52,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,52,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,52,12,F:System.Windows.Forms.FormStartPosition.CenterParent,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,52,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,52,12,P:System.Windows.Forms.Form.StartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,51,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""TopScoresForm"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,50,12,T:System.Windows.Forms.DataGridView,,,,,this.Controls.Add(this.dgvTopScores);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,50,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.dgvTopScores);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,50,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.dgvTopScores);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,50,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.dgvTopScores);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,49,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(645, 353);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,48,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,48,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,48,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,48,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,48,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,47,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(8F, 16F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,43,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,43,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.dgvTopScores.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,42,12,T:System.Windows.Forms.DataGridView,,,,,"this.dgvTopScores.Size = new System.Drawing.Size(645, 353);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,42,12,P:System.Windows.Forms.Control.Size,,,,,"this.dgvTopScores.Size = new System.Drawing.Size(645, 353);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,41,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,41,12,T:System.Windows.Forms.DataGridViewRow,,,,,this.dgvTopScores.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,41,12,P:System.Windows.Forms.DataGridView.RowTemplate,,,,,this.dgvTopScores.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,41,12,P:System.Windows.Forms.DataGridViewRow.Height,,,,,this.dgvTopScores.RowTemplate.Height = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,40,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.RowHeadersWidth = 51;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,40,12,P:System.Windows.Forms.DataGridView.RowHeadersWidth,,,,,this.dgvTopScores.RowHeadersWidth = 51;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,39,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.RowHeadersVisible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,39,12,P:System.Windows.Forms.DataGridView.RowHeadersVisible,,,,,this.dgvTopScores.RowHeadersVisible = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,38,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,38,12,P:System.Windows.Forms.DataGridView.ReadOnly,,,,,this.dgvTopScores.ReadOnly = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,37,12,T:System.Windows.Forms.DataGridView,,,,,"this.dgvTopScores.Name = ""dgvTopScores"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,37,12,P:System.Windows.Forms.Control.Name,,,,,"this.dgvTopScores.Name = ""dgvTopScores"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,36,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.MultiSelect = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,36,12,P:System.Windows.Forms.DataGridView.MultiSelect,,,,,this.dgvTopScores.MultiSelect = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,35,12,T:System.Windows.Forms.DataGridView,,,,,"this.dgvTopScores.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,35,12,P:System.Windows.Forms.Control.Location,,,,,"this.dgvTopScores.Location = new System.Drawing.Point(0, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,34,12,T:System.Windows.Forms.DockStyle,,,,,this.dgvTopScores.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,34,12,T:System.Windows.Forms.DockStyle,,,,,this.dgvTopScores.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,34,12,F:System.Windows.Forms.DockStyle.Fill,,,,,this.dgvTopScores.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,34,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,34,12,T:System.Windows.Forms.DockStyle,,,,,this.dgvTopScores.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,34,12,P:System.Windows.Forms.Control.Dock,,,,,this.dgvTopScores.Dock = System.Windows.Forms.DockStyle.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,33,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.dgvTopScores.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,33,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.dgvTopScores.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,33,12,F:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize,,,,,this.dgvTopScores.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,33,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,33,12,T:System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode,,,,,this.dgvTopScores.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,33,12,P:System.Windows.Forms.DataGridView.ColumnHeadersHeightSizeMode,,,,,this.dgvTopScores.ColumnHeadersHeightSizeMode = System.Windows.Forms.DataGridViewColumnHeadersHeightSizeMode.AutoSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,32,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.dgvTopScores.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,32,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.dgvTopScores.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,32,12,F:System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill,,,,,this.dgvTopScores.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,32,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,32,12,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,this.dgvTopScores.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,32,12,P:System.Windows.Forms.DataGridView.AutoSizeColumnsMode,,,,,this.dgvTopScores.AutoSizeColumnsMode = System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,GameCaro\GameCaro.csproj,File,GameCaro\TopScoresForm.Designer.cs,31,12,T:System.Windows.Forms.DataGridView,,,,,this.dgvTopScores.AllowUserToDeleteRows = false;
